"ProteinID","n_proteins","protein_score","n_peptides","MDA_GD3","MDA_GD2","MDA_GD1","MDA_HG1","MDA_HG3","MDA_HG2","MDA_GD1","MDA_GD2","MDA_GD3","MDA_HG1","MDA_HG2","MDA_HG3","MDA_GD1_sim","MDA_GD2_sim","MDA_GD3_sim","MDA_HG1_sim","MDA_HG2_sim","MDA_HG3_sim"
"sp|O94979|SC31A_HUMAN",1,1,13,794029086,997905880,763620926,320790734,801251454,307684192,20.4535820538406,20.7211695212112,20.4926306507823,19.5862995494996,19.5445844642569,20.5016853808621,20.4867925346705,20.7375586090462,20.462354282656,19.8870818345394,19.3666589234439,18.6619722216148
"sp|O94992|HEXI1_HUMAN",1,1,3,76539888,155727730,135613860,95662200,87777992,134034608,18.7253221406366,18.8636197198547,18.1533225746736,18.3763337940703,18.7136085932263,18.2903213665925,18.6428993199038,18.6073601861663,18.2868108501866,18.4502185307209,18.7394886949757,18.5158719931756
"sp|O95049|ZO3_HUMAN",1,1,3,25633080,66329528,37352700,85097240,45144140,0,17.435915756087,18.0101457255409,17.059394262794,18.2593051605852,NA,17.6253710398136,16.9136234782337,16.7658088511436,17.0397005918758,17.3373801100605,18.2938604030075,17.2619864980621
"sp|O95059|RPP14_HUMAN",1,0.998396165,1,5875450,0,6550140,7153008,7145599,0,15.6949969814288,NA,15.5862932108059,15.7830435255017,NA,15.7820072006817,15.7007944236326,15.588533653062,15.6067941966422,15.7818371938311,15.7827987981125,15.7837459713373
"sp|O95071|UBR5_HUMAN",1,0.99996492,2,21543640,0,18128900,2822079,23969410,32369090,16.7130179079725,NA,16.8855912033451,14.8529844053333,17.2927145130575,16.9922889920067,16.6615373950476,16.8294727656003,16.6536516731092,16.2823418815803,14.040218773143,16.968975201085
"sp|O95104|SFR15_HUMAN",1,1,4,0,0,0,54420280,69159068,52181580,NA,NA,NA,17.8122474364734,17.7702401170151,18.0519197426909,NA,NA,NA,18.0053892740899,17.7164541145214,17.7600462580118
"sp|O95136|S1PR2_HUMAN",1,0.927264008,1,0,0,0,0,37916008,17118990,NA,NA,NA,NA,16.6556989316105,17.4508839555478,NA,NA,NA,16.6753302493375,17.6416222370104,16.7537711145825
"sp|O95155|UBE4B_HUMAN",1,0.784963057,2,0,0,0,53984952,9238491,0,NA,NA,NA,17.8042158990271,NA,16.0388891185927,NA,NA,NA,15.5440702166977,15.9103190208799,16.2470096153139
"sp|O95159|ZFPL1_HUMAN",1,1,7,170029883,206038983,220340686,625088716,535691782,631191548,19.2106854792416,19.1435759467147,18.9514847619196,20.2534041432274,20.2631199370387,20.0990695200578,19.1445647452939,19.2617570853624,19.0470619762687,20.3457593044732,20.1197353552857,20.1825104430384
"sp|O95163|ELP1_HUMAN",1,1,6,9458208,15301296,135614480,0,0,0,18.7253267124303,16.5434480886577,16.0623934939086,NA,NA,NA,16.8559132286781,17.4049322012481,17.0190956938505,NA,NA,NA
"sp|O95164|UBL3_HUMAN",1,0.999274804,1,0,0,0,26403540,0,27744340,NA,NA,NA,17.0890086500363,17.1385424133893,NA,NA,NA,NA,17.2183044886556,17.1702797012612,17.1579427014953
"sp|O95197|RTN3_HUMAN",1,1,4,2672439792,2813167456,2967956233,5023316800,5180947104,5264037568,21.811139415849,21.7575768940105,21.7062576718913,22.3373562696041,22.3841641677221,22.3682537151149,21.8846694787061,21.7591683963523,21.8190381880181,22.3302443215908,22.3572483902491,22.3805510885478
"sp|O95202|LETM1_HUMAN",1,1,12,252099826,222949194,252453550,444382282,640638688,531780796,19.3467378293609,19.2224544738709,19.3453357019556,19.912195745448,20.0917419248011,20.2779761866969,19.3182441177825,19.3463867796859,19.3345608122804,20.3361598918828,20.1485081996115,20.0199876456753
"sp|O95210|STBD1_HUMAN",1,1,2,0,0,0,11272450,35125632,31793650,NA,NA,NA,16.2378722536942,17.274777142276,17.3744416783389,NA,NA,NA,16.4889202915323,17.3529527947168,17.6251553657353
"sp|O95218|ZRAB2_HUMAN",1,1,9,416223104,882631076,630372060,547924504,924933200,868624198,20.2618207744597,20.5984178637879,19.8467319821563,20.1216480689983,20.5824211363,20.6452320766528,20.4931689177156,19.8493320751628,20.7320340377777,20.2766766613779,20.6635763275539,20.2513268074376
"sp|O95219|SNX4_HUMAN",1,0.99999999,3,24415376,57535474,37043630,50826862,32788720,80849550,17.4276069651002,17.8679122546693,17.0107236557279,17.7439355523216,18.2081005781092,17.3055951117673,17.1470636291899,17.1834830215684,17.5217172237008,17.497858312713,18.0616703367698,17.1901515725697
"sp|O95232|LC7L3_HUMAN",1,1,5,158507860,108232138,118905860,107791818,157999210,301095328,18.5938426455601,18.4997889043033,18.8813147399574,18.4957123137442,19.5229374768919,18.8781005909787,18.6851496391508,18.7959989615394,18.8547149795382,17.72399929062,18.7578252211881,18.7872429787033
"sp|O95249|GOSR1_HUMAN",1,1,2,48012820,50488632,0,128429832,0,97144048,NA,17.7372587599939,17.6869786165451,18.6708932586828,18.3917054658275,NA,17.7442858056317,17.6598703275292,17.7201411966519,18.7835199297893,18.518526369095,18.6352097120612
"sp|O95251|KAT7_HUMAN",1,1,2,0,0,0,28209860,32840330,52655510,NA,NA,NA,17.1551821201867,17.7792814444398,17.3071678912191,NA,NA,NA,17.2654385065303,17.4142999482756,17.1475280569609
"sp|O95274|LYPD3_HUMAN",1,1,3,14144750,0,0,98444548,103408062,134140529,NA,NA,16.4648540884718,18.4050039831513,18.7143985322691,18.4541934860514,16.3451296949971,16.8159321310076,16.7983573001252,18.5734856635994,18.3993756259049,18.4545455478378
"sp|O95292|VAPB_HUMAN",1,1,5,235989388,374422536,486900560,398782960,547461964,517278304,20.0035704712858,19.7408954930639,19.2792973958772,19.8039278669545,20.0640915932475,20.1208035450955,19.492921256857,19.599589658246,19.4954679046781,19.9313166172121,19.7401594445308,20.2039065566117
"sp|O95295|SNAPN_HUMAN",1,1,1,11496230,12616320,0,0,0,0,NA,16.3505017719197,16.2575297134998,NA,NA,NA,16.2013250892293,16.2672367058545,16.2244615866519,NA,NA,NA
"sp|O95297|MPZL1_HUMAN",1,1,3,15362630,0,0,26349710,49563120,350101010,NA,NA,16.547448494985,17.0869678271985,19.6737322708108,17.7187575667389,16.2879094369389,16.4986287849106,16.3241167465709,19.6719343953242,18.1580966430066,16.8120800926862
"sp|O95302|FKBP9_HUMAN",1,1,7,0,13542880,13775710,566829940,383699468,270743344,16.4384174543247,16.4213715059322,NA,20.1555698872509,19.416681859979,19.7653701687163,16.4407161324306,16.4521087104885,16.4530192850505,19.5563079309073,20.5354852586383,19.8400881440156
"sp|O95336|6PGL_HUMAN",1,1,12,1736160626,2005057129,2265992276,1482360272,1057136570,1493491140,21.5412785908968,21.4189383905659,21.274941975402,21.1169014327922,21.1243822632292,20.7788297407862,21.5321406319788,21.3356294646222,21.5104554501726,20.8439856290588,20.7810997443273,20.8907666050374
"sp|O95340|PAPS2_HUMAN",1,1,2,72898598,86968828,88837500,0,11844270,54047280,18.3023194161173,18.2810603135639,18.1045799649695,NA,17.8053697770089,16.2873547642964,18.1281988944515,18.3607071381648,18.1862559041968,15.781580367714,17.0340878319012,15.9456060694058
"sp|O95361|TRI16_HUMAN",1,1,2,60555122,15840930,14749500,0,148202800,0,16.5067197418705,16.5781076547483,17.9190646156326,NA,NA,18.8140921640351,15.3933347467884,16.8298350274926,17.9722125335203,19.119700503646,18.8630374598124,19.3036141625165
"sp|O95363|SYFM_HUMAN",1,1,2,0,0,0,51548540,49129630,49121000,NA,NA,NA,17.7580344460087,17.7097971999021,17.7099728730764,NA,NA,NA,17.7490822965141,17.6811668970239,17.6705788071647
"sp|O95372|LYPA2_HUMAN",1,1,3,144270266,48569910,217132736,190494616,178367576,0,19.1960194111367,17.6985147613245,18.7871989456854,19.0651344896644,NA,18.9993570127129,18.7843435098334,17.7120789042693,19.2599023748007,19.0073792515647,18.9860523884165,18.9390863091394
"sp|O95373|IPO7_HUMAN",1,1,15,575140436,667024803,910018238,719965782,722306420,773905688,20.6289751990326,20.3183377890956,20.1701248054625,20.394714243845,20.4669605740005,20.3979600112551,20.2749731718947,20.3507600689202,20.3982141052858,20.3827158755938,20.3934022085013,20.4556904479324
"sp|O95391|SLU7_HUMAN",1,0.999992138,3,60985248,26031880,0,0,7933665,0,NA,17.0748324987192,17.926142556825,NA,NA,15.8866256558224,18.1209411597044,16.461648926304,16.9637209488688,16.2871114778198,15.2500915994286,15.981931910361
"sp|O95394|AGM1_HUMAN",1,1,10,446609264,298682552,213139046,186432238,281519048,167621952,19.1774553088158,19.5148918683567,19.9171946405497,19.0435783959053,18.9372217159556,19.4557106693294,19.4775712692317,19.9960361142962,19.7150536475209,19.2714370375841,18.9758063304535,18.9674496706354
"sp|O95400|CD2B2_HUMAN",1,1,4,20706620,83136422,29934090,14051360,61478008,100292248,17.2145085226813,18.2359934550195,16.8459640138716,16.4582297462125,18.4235989618097,17.934190075329,16.9116200675593,16.9716042934622,17.2124317395824,19.5981696186277,17.8452607569325,18.5835883168528
"sp|O95425|SVIL_HUMAN",1,1,2,0,13181200,30191920,0,17063316,0,17.2230848968784,16.3943021299351,NA,NA,NA,16.6524414539417,16.8299739972594,15.5092920458398,16.7505230146945,17.2355814968308,16.7324131724002,16.8044575283678
"sp|O95433|AHSA1_HUMAN",1,1,9,911187312,972063592,1218721252,454919526,1035298368,1089398120,20.9210679918956,20.694931784153,20.6302590455051,19.9356310953385,20.8088911971918,20.7579555003804,20.742463624158,20.5728560311397,21.0773498280492,20.3942521753954,20.4613870328906,20.8086371004015
"sp|O95453|PARN_HUMAN",1,0.999999847,4,104289696,0,0,506032000,103661148,73939592,NA,NA,18.4626831231444,20.0421104663588,18.11875899347,18.4566379453317,18.4327196890169,18.4149916298602,18.024674846275,19.2958562146155,18.949273948808,18.6374742859279
"sp|O95456|PSMG1_HUMAN",1,1,8,588397384,476422980,471260632,470809118,549062096,212832590,19.9709218577452,19.9818166310579,20.1929131007265,19.9699633001977,19.176016452202,20.1237221005458,20.2149520727529,20.2633310084645,20.1423738587391,19.5919967365019,20.5600235188628,19.8099147640723
"sp|O95470|SGPL1_HUMAN",1,1,3,39716640,48629568,46080488,71487202,63913020,65189860,17.6459001645736,17.6997422989352,17.4972808014181,18.0850289986361,17.9928144933298,17.9730336544609,17.8090704925725,17.6591534195183,17.5908568472401,17.947890861048,18.0469335761711,17.9806002181702
"sp|O95478|NSA2_HUMAN",1,0.995623072,2,0,285178304,86726104,0,0,0,18.2782654806324,19.4686251706794,NA,NA,NA,NA,20.0106705357896,19.154299050388,18.0588080321115,NA,NA,NA
"sp|O95479|G6PE_HUMAN",1,0.821778551,1,0,0,0,0,24208870,0,NA,NA,NA,NA,NA,17.0022296528972,NA,NA,NA,16.9689968739463,17.6428636627127,17.0253232290997
"sp|O95486|SC24A_HUMAN",1,1,4,20526330,47958938,1149827240,43507060,0,79830232,20.8628775419495,17.6858557444255,16.837219010229,17.5884337817405,18.1954128377934,NA,16.8157828546746,20.8101035174536,17.4598449567927,17.6765213291028,18.035924862305,18.7188793812452
"sp|O95487|SC24B_HUMAN",1,1,2,53677003,60122208,78239320,61971928,68901822,73717972,18.1752828924465,17.9118898487216,17.7984952182196,17.9421920662826,18.1157571808921,18.0481931797562,17.870622529359,18.0687740393056,17.9492866385181,18.0456346863262,18.0092002550523,17.9869035549967
"sp|O95490|AGRL2_HUMAN",1,0.999999919,6,0,0,0,29776840,101245913,13698266.8,NA,NA,NA,17.2092414681057,16.4327798718463,18.4330628977041,NA,NA,NA,16.4075465621077,18.0214651371872,16.5810570100593
"sp|O95551|TYDP2_HUMAN",1,1,3,0,4912582,28665910,36293490,43161690,36916480,17.1712191698525,15.4073102271323,NA,17.407148944309,17.4241686217752,17.5804638542141,14.4308435266833,16.1902171294024,15.7692278188731,17.3382298681019,17.5934614945669,17.47905327109
"sp|O95562|SFT2B_HUMAN",1,1,1,231316800,70272320,65204120,119450896,235907600,49830620,17.9930332150845,18.067888538135,19.2592987575083,18.5984159327544,17.724140212484,19.2789507609001,20.2388467883485,17.9853419818694,18.258934235324,18.1974198638663,19.8558520882479,18.3240029219268
"sp|O95571|ETHE1_HUMAN",1,1,6,727503376,834907330,1107946096,2012838465,1912489796,1943764434,20.8257737742686,20.5428312946202,20.405129197549,21.4228117344826,21.3878923597163,21.3716717882259,20.9490581851841,20.5618149378294,20.8843558111464,21.3884455667971,21.3854726457841,21.4146956826181
"sp|O95573|ACSL3_HUMAN",1,1,14,426008704,498205612,641364138,885015628,1079099356,987468652,20.2791079315928,20.0265234252813,19.8699703359498,20.6011158615734,20.7106553094255,20.7993926005402,19.9402340081564,20.1180829544324,20.1708802021589,20.6952041218277,20.834355790697,20.6136014431362
"sp|O95602|RPA1_HUMAN",1,1,3,0,16116210,22657680,2518715,52147518,72628528,16.9360094252688,16.5953361557371,NA,14.7392594087989,18.1008683502697,17.7695871447981,16.779600213016,16.9867900113663,16.7883553669195,20.2807125238231,18.2151532920875,16.2768737104498
"sp|O95630|STABP_HUMAN",1,0.999675627,3,24780510,21173250,104301712,31869960,107672410,33278120,18.4627983340261,16.868249150459,17.0255680150673,17.2771744312939,17.320410681937,18.4946039347493,17.2263723987182,17.5754880570385,17.4035502546459,18.5271209815573,18.8257840244522,17.106668466238
"sp|O95671|ASML_HUMAN",1,0.999968774,2,18587480,0,76389240,0,0,0,18.1513524065219,NA,16.737998793758,NA,NA,NA,16.1599988986494,17.1974155871206,17.6101566806204,NA,NA,NA
"sp|O95674|CDS2_HUMAN",1,1,2,29399850,91088994,125662858,142292550,43388560,75690820,18.6491131485926,18.3273475426376,17.1965001302551,18.7733957075082,18.1421674428903,17.5857063698535,18.9101205853059,18.3221241326457,18.195075477149,17.4276347448189,17.3213071852653,16.9042737459517
"sp|O95684|FR1OP_HUMAN",1,1,3,14486040,26490690,29917120,95405688,48716610,47815380,17.2139414497531,17.0923039084741,16.4886959850204,18.3736487572827,17.6828579030311,17.7015305976642,16.9742300559303,16.8056057472108,17.2751371274115,18.291297028952,18.0422256329626,18.4594616147512
"sp|O95707|RPP29_HUMAN",1,1,1,57399552,53131140,48758480,71236728,147690208,84322968,17.7023896889988,17.788273755001,17.8655470563813,18.0815190860777,18.2501648413788,18.8106274487568,17.7637903586434,17.7053069647039,17.7446806792637,18.2975849196219,18.8775110371008,18.4656461370643
"sp|O95716|RAB3D_HUMAN",1,1,6,607210212,688711078,703336140,1079336212,1219121520,1178762504,20.3713454862796,20.3503324057638,20.2243856020861,20.7996120706086,20.887730999703,20.9213963707461,20.2827689826179,20.4024649355486,20.3853400920314,20.9667554588885,20.7627633766576,20.978018894031
"sp|O95721|SNP29_HUMAN",1,1,4,6639105,63882578,52684793,27711450,135950244,42683000,17.779837413996,17.972557237416,15.7084877232111,17.1373562431497,17.5693112724618,18.7277995238186,13.5080825642027,17.9700179814396,14.6270891566794,18.4220309885664,16.2884020792817,16.6977845659764
"sp|O95747|OXSR1_HUMAN",1,1,4,102349852,74155600,91131392,16414680,96432100,43890250,18.3278128912377,18.1216761462859,18.443907424052,16.6136866143629,17.5972027577065,18.3843496917046,18.4955385132554,18.4166813518581,18.2106955411773,18.6045680783106,17.9142980163188,17.556910589084
"sp|O95749|GGPPS_HUMAN",1,1,1,17520980,0,0,15510520,0,17242230,NA,NA,16.6789095779812,16.5570290613476,16.6628721651828,NA,16.3412043384611,16.6636785114733,16.8381174975574,16.5908538484019,16.4930761748472,16.6099884724584
"sp|O95757|HS74L_HUMAN",1,0.764546895,1,0,12603150,0,0,0,0,NA,16.3494573406769,NA,NA,NA,NA,16.6099397195997,16.2775176203392,16.9225297752506,NA,NA,NA
"sp|O95758|PTBP3_HUMAN",1,1,8,159271608,290386400,313686320,710412396,529779664,437549528,19.5639040636668,19.4867230078623,18.8861215292403,20.3813561988143,19.8967004642117,20.0879717497696,19.5746836030026,18.825778821233,19.5625433203248,20.1143096633258,20.7721603689811,20.1229127852661
"sp|O95777|LSM8_HUMAN",1,1,4,45355280,198598328,209168760,364223600,481138984,898478904,19.1586519482202,19.1067948906074,17.6300371555321,19.7132785227191,20.6162137847804,19.9916667343575,19.1930051464135,19.1676050373722,18.0086016482538,21.1662556438914,20.6739206730618,19.7457894256753
"sp|O95782|AP2A1_HUMAN",1,1,16,5487477873,614842327,8643434358,910432270,1122724364,1012865080,22.880065835921,20.2368764140383,22.4257345830844,20.629430066666,20.7360488647937,20.8390240364494,22.3976324281306,21.6867526268286,21.927767172307,20.7324874190195,20.8478057968977,20.9277498588307
"sp|O95793|STAU1_HUMAN",1,1,14,634132120,599547862,570758956,480788488,1075202396,429764074,20.1624775348849,20.2116863657755,20.2677678818583,19.990937997471,19.8787469509638,20.7957747561533,20.2728016876049,20.1934347168259,20.1530992398668,20.2993022619541,20.0892124368053,20.1304098664477
"sp|O95801|TTC4_HUMAN",1,1,1,0,24841010,0,0,0,0,NA,17.0280064744284,NA,NA,NA,NA,17.2793644220152,16.9112549114028,17.2435992195321,NA,NA,NA
"sp|O95816|BAG2_HUMAN",1,1,4,64412438,24069490,20524070,52163470,68444898,21127690,16.8371089016794,16.9964556213337,17.9808173090721,17.7698929994435,16.8660950603789,18.041539570763,17.5570133199863,17.3938377292917,17.3389042811378,16.8787133178091,17.1972203821902,17.5164494338376
"sp|O95817|BAG3_HUMAN",1,1,2,0,0,20534480,0,0,19023410,16.8376159824323,NA,NA,NA,16.7611808839751,NA,16.3249708705863,16.0289442271183,16.4083324101234,17.1766270603749,16.1532940047028,16.878518982766
"sp|O95819|M4K4_HUMAN",1,0.674605555,1,90301912,0,105408704,106394400,113244496,0,18.4733557713071,NA,18.3186691920279,18.4826635019078,NA,18.5450597207049,18.3435072103707,18.3835921712248,18.2535263728673,18.5536209694668,18.5020554125891,18.5341819075839
"sp|O95822|DCMC_HUMAN",1,0.664078638,2,0,0,0,0,140063808,181194096,NA,NA,NA,NA,19.0150793682609,18.7576086481699,NA,NA,NA,18.9298330355243,19.0076945123406,18.8787407190721
"sp|O95825|QORL1_HUMAN",1,1,1,0,16298040,11127910,6746347,0,0,16.224966924846,16.6065554131482,NA,15.72451173117,NA,NA,16.6397028791925,16.323934577207,16.0437390862463,15.7772319406089,15.292967864002,15.5794387344889
"sp|O95831|AIFM1_HUMAN",1,1,20,1605425452,1917913984,1968048093,2868240132,2719297769,2503896441,21.4003080727779,21.3745039656867,21.1966546375289,21.7769644842123,21.6411139319009,21.7236395107601,21.3557807484681,21.3574698131393,21.2963371952638,21.7820790479165,21.645784643959,21.6800181976696
"sp|O95834|EMAL2_HUMAN",1,0.99959685,1,119130304,0,0,0,0,0,NA,NA,18.5957284436064,NA,NA,NA,18.1979915944343,18.88171595159,18.3387035945633,NA,NA,NA
"sp|O95857|TSN13_HUMAN",1,1,4,248855120,189803904,193354256,487889516,500411566,492548416,19.0800345876708,19.0615020129486,19.3323814377005,20.0055995365454,20.0151033203436,20.0309414497991,19.1200618561296,19.1270419374372,18.9115506290858,19.9956563469905,20.0113273615807,20.0151873818376
"sp|O95858|TSN15_HUMAN",1,1,4,71107512,0,15438010,109512370,91312710,116897812,16.552343208244,NA,18.0797035432009,18.511548068877,18.5768107094151,18.3298005472672,18.9568100732173,19.0204432630665,17.9482301041974,18.6943405187599,18.6537693184693,18.2929283597775
"sp|O95861|BPNT1_HUMAN",1,1,10,308801802,437709870,446326814,362001550,236392274,242743518,19.916562008458,19.8970668515985,19.5482102115901,19.7071590515488,19.3075159624105,19.2810031610671,19.6652500507927,19.7768608404195,19.9506471793448,19.5286119429008,19.3166583719368,19.4076074168862
"sp|O95865|DDAH2_HUMAN",1,1,9,198105130,333430680,349870176,262417758,156244368,308811358,19.6730727179235,19.6249455456429,19.1043084073456,19.3854482880492,19.5482411565266,18.8669318011312,19.5191306669904,19.7164016507164,19.2818426798891,19.1495634858388,19.7986675326406,18.898639027546
